File,Algorithm,P,n_vertices,max_cap,t0,t1,t2,t3,t4
EK_p_0.3_nVertices_200_maxValue_340.txt,EK,0.3,200,340,0.004501,0.0045,0.004498,0.0025,0.003997
Dinic_p_0.3_nVertices_200_maxValue_340.txt,Dinic,0.3,200,340,0.000501,0.0005,0.001001,0.000499,0.000499
MPM_p_0.3_nVertices_200_maxValue_500.txt,MPM,0.3,200,500,0.003001,0.002,0.002999,0.003001,0.0035
EK_p_0.3_nVertices_200_maxValue_500.txt,EK,0.3,200,500,0.006503,0.005501,0.0045,0.006,0.0045
Dinic_p_0.3_nVertices_200_maxValue_500.txt,Dinic,0.3,200,500,0.0005,0.000502,0.001,0.001002,0.000999
MPM_p_0.3_nVertices_250_maxValue_10.txt,MPM,0.3,250,10,0.004,0.0025,0.002,0.003002,0.002
EK_p_0.3_nVertices_250_maxValue_10.txt,EK,0.3,250,10,0.010999,0.005,0.0075,0.0065,0.0035
Dinic_p_0.3_nVertices_250_maxValue_10.txt,Dinic,0.3,250,10,0.001501,0.0005,0.000499,0.001001,0.000999
MPM_p_0.3_nVertices_250_maxValue_20.txt,MPM,0.3,250,20,0.003498,0.002,0.001499,0.0035,0.001001
EK_p_0.3_nVertices_250_maxValue_20.txt,EK,0.3,250,20,0.005503,0.007499,0.0095,0.011,0.0085
Dinic_p_0.3_nVertices_250_maxValue_20.txt,Dinic,0.3,250,20,0.0005,0.001999,0.001999,0.001,0.001
MPM_p_0.3_nVertices_250_maxValue_30.txt,MPM,0.3,250,30,0.003501,0.002501,0.001997,0.002,0.003
EK_p_0.3_nVertices_250_maxValue_30.txt,EK,0.3,250,30,0.013,0.004999,0.012,0.006999,0.0095
Dinic_p_0.3_nVertices_250_maxValue_30.txt,Dinic,0.3,250,30,0.0,0.001002,0.000499,0.001501,0.001502
MPM_p_0.3_nVertices_250_maxValue_50.txt,MPM,0.3,250,50,0.003498,0.002,0.002497,0.0035,0.005999
EK_p_0.3_nVertices_250_maxValue_50.txt,EK,0.3,250,50,0.006001,0.012998,0.006501,0.0125,0.017
Dinic_p_0.3_nVertices_250_maxValue_50.txt,Dinic,0.3,250,50,0.002001,0.0005,0.002501,0.001501,0.001
MPM_p_0.3_nVertices_250_maxValue_80.txt,MPM,0.3,250,80,0.003501,0.002999,0.001501,0.003501,0.002
EK_p_0.3_nVertices_250_maxValue_80.txt,EK,0.3,250,80,0.012498,0.013001,0.005999,0.0055,0.005503
Dinic_p_0.3_nVertices_250_maxValue_80.txt,Dinic,0.3,250,80,0.0005,0.000499,0.001001,0.0005,0.0015
MPM_p_0.3_nVertices_250_maxValue_130.txt,MPM,0.3,250,130,0.004501,0.003498,0.003498,0.003,0.003498
EK_p_0.3_nVertices_250_maxValue_130.txt,EK,0.3,250,130,0.013499,0.019,0.0075,0.0095,0.013
Dinic_p_0.3_nVertices_250_maxValue_130.txt,Dinic,0.3,250,130,0.0005,0.000498,0.001499,0.000999,0.001499
MPM_p_0.3_nVertices_250_maxValue_210.txt,MPM,0.3,250,210,0.005002,0.003501,0.003999,0.004,0.003001
EK_p_0.3_nVertices_250_maxValue_210.txt,EK,0.3,250,210,0.016499,0.010501,0.009,0.015002,0.0025
Dinic_p_0.3_nVertices_250_maxValue_210.txt,Dinic,0.3,250,210,0.001499,0.001,0.0015,0.0005,0.000499
MPM_p_0.3_nVertices_250_maxValue_340.txt,MPM,0.3,250,340,0.0025,0.003001,0.005001,0.0045,0.0025
EK_p_0.3_nVertices_250_maxValue_340.txt,EK,0.3,250,340,0.018501,0.019499,0.008499,0.008,0.011499
Dinic_p_0.3_nVertices_250_maxValue_340.txt,Dinic,0.3,250,340,0.000999,0.0015,0.001,0.0015,0.001499
MPM_p_0.3_nVertices_250_maxValue_500.txt,MPM,0.3,250,500,0.002001,0.002,0.0025,0.003,0.003501
EK_p_0.3_nVertices_250_maxValue_500.txt,EK,0.3,250,500,0.0045,0.003,0.009501,0.009003,0.019
Dinic_p_0.3_nVertices_250_maxValue_500.txt,Dinic,0.3,250,500,0.0005,0.000502,0.0005,0.0015,0.001
MPM_p_0.3_nVertices_300_maxValue_10.txt,MPM,0.3,300,10,0.0025,0.007498,0.0035,0.0045,0.0035
EK_p_0.3_nVertices_300_maxValue_10.txt,EK,0.3,300,10,0.009499,0.007999,0.019,0.008999,0.0165
Dinic_p_0.3_nVertices_300_maxValue_10.txt,Dinic,0.3,300,10,0.001502,0.002,0.003001,0.001,0.000498
MPM_p_0.3_nVertices_300_maxValue_20.txt,MPM,0.3,300,20,0.0035,0.0055,0.007001,0.0065,0.0045
EK_p_0.3_nVertices_300_maxValue_20.txt,EK,0.3,300,20,0.022496,0.012502,0.012501,0.0075,0.021
Dinic_p_0.3_nVertices_300_maxValue_20.txt,Dinic,0.3,300,20,0.003496,0.002,0.001999,0.000999,0.001499
MPM_p_0.3_nVertices_300_maxValue_30.txt,MPM,0.3,300,30,0.0055,0.004501,0.008001,0.0035,0.005501
EK_p_0.3_nVertices_300_maxValue_30.txt,EK,0.3,300,30,0.015501,0.023,0.0125,0.0155,0.0145
Dinic_p_0.3_nVertices_300_maxValue_30.txt,Dinic,0.3,300,30,0.001,0.002999,0.0015,0.001001,0.001
MPM_p_0.3_nVertices_300_maxValue_50.txt,MPM,0.3,300,50,0.003,0.0045,0.004001,0.008001,0.004
EK_p_0.3_nVertices_300_maxValue_50.txt,EK,0.3,300,50,0.029001,0.011,0.017501,0.023002,0.0165
Dinic_p_0.3_nVertices_300_maxValue_50.txt,Dinic,0.3,300,50,0.0015,0.0015,0.003497,0.001,0.003001
MPM_p_0.3_nVertices_300_maxValue_80.txt,MPM,0.3,300,80,0.005,0.005998,0.007499,0.006502,0.003503
EK_p_0.3_nVertices_300_maxValue_80.txt,EK,0.3,300,80,0.018501,0.014001,0.015001,0.026499,0.011496
Dinic_p_0.3_nVertices_300_maxValue_80.txt,Dinic,0.3,300,80,0.002499,0.002499,0.003999,0.001999,0.001999
MPM_p_0.3_nVertices_300_maxValue_130.txt,MPM,0.3,300,130,0.0045,0.0035,0.0095,0.003499,0.003
EK_p_0.3_nVertices_300_maxValue_130.txt,EK,0.3,300,130,0.020501,0.007836,0.012001,0.027004,0.009002
Dinic_p_0.3_nVertices_300_maxValue_130.txt,Dinic,0.3,300,130,0.0005,0.001,0.0015,0.0015,0.005003
MPM_p_0.3_nVertices_300_maxValue_210.txt,MPM,0.3,300,210,0.0035,0.003998,0.003001,0.0055,0.003
EK_p_0.3_nVertices_300_maxValue_210.txt,EK,0.3,300,210,0.025001,0.018,0.026499,0.0065,0.021501
Dinic_p_0.3_nVertices_300_maxValue_210.txt,Dinic,0.3,300,210,0.001001,0.002499,0.0035,0.000999,0.002
MPM_p_0.3_nVertices_300_maxValue_340.txt,MPM,0.3,300,340,0.006499,0.002999,0.003998,0.006001,0.003
EK_p_0.3_nVertices_300_maxValue_340.txt,EK,0.3,300,340,0.008001,0.024998,0.0255,0.01,0.0075
Dinic_p_0.3_nVertices_300_maxValue_340.txt,Dinic,0.3,300,340,0.002,0.002998,0.003999,0.002002,0.001498
MPM_p_0.3_nVertices_300_maxValue_500.txt,MPM,0.3,300,500,0.003999,0.004998,0.005501,0.003501,0.0035
EK_p_0.3_nVertices_300_maxValue_500.txt,EK,0.3,300,500,0.011499,0.011002,0.022998,0.037999,0.020503
Dinic_p_0.3_nVertices_300_maxValue_500.txt,Dinic,0.3,300,500,0.002,0.002002,0.001999,0.002497,0.004
MPM_p_0.3_nVertices_350_maxValue_10.txt,MPM,0.3,350,10,0.0055,0.007002,0.006001,0.005,0.008006
EK_p_0.3_nVertices_350_maxValue_10.txt,EK,0.3,350,10,0.013799,0.016001,0.025497,0.022997,0.020501
Dinic_p_0.3_nVertices_350_maxValue_10.txt,Dinic,0.3,350,10,0.002499,0.001501,0.002498,0.001,0.004003
MPM_p_0.3_nVertices_350_maxValue_20.txt,MPM,0.3,350,20,0.005,0.007999,0.010002,0.009502,0.0055
EK_p_0.3_nVertices_350_maxValue_20.txt,EK,0.3,350,20,0.012001,0.0225,0.018499,0.0295,0.018
Dinic_p_0.3_nVertices_350_maxValue_20.txt,Dinic,0.3,350,20,0.003499,0.001,0.001,0.000998,0.002499
MPM_p_0.3_nVertices_350_maxValue_30.txt,MPM,0.3,350,30,0.006002,0.006501,0.007501,0.011,0.005999
EK_p_0.3_nVertices_350_maxValue_30.txt,EK,0.3,350,30,0.038502,0.038499,0.0165,0.0325,0.030004
Dinic_p_0.3_nVertices_350_maxValue_30.txt,Dinic,0.3,350,30,0.003,0.002002,0.005,0.002,0.003001
MPM_p_0.3_nVertices_350_maxValue_50.txt,MPM,0.3,350,50,0.005501,0.007998,0.005499,0.010001,0.01
EK_p_0.3_nVertices_350_maxValue_50.txt,EK,0.3,350,50,0.029003,0.030501,0.016,0.024999,0.0155
Dinic_p_0.3_nVertices_350_maxValue_50.txt,Dinic,0.3,350,50,0.000998,0.004,0.002501,0.002001,0.001501
MPM_p_0.3_nVertices_350_maxValue_80.txt,MPM,0.3,350,80,0.008998,0.006499,0.003004,0.0085,0.006999
EK_p_0.3_nVertices_350_maxValue_80.txt,EK,0.3,350,80,0.0345,0.021999,0.0355,0.042001,0.038
Dinic_p_0.3_nVertices_350_maxValue_80.txt,Dinic,0.3,350,80,0.002001,0.003499,0.002499,0.004498,0.001999
MPM_p_0.3_nVertices_350_maxValue_130.txt,MPM,0.3,350,130,0.006001,0.008999,0.006502,0.009,0.003503
EK_p_0.3_nVertices_350_maxValue_130.txt,EK,0.3,350,130,0.022502,0.029,0.024999,0.0305,0.033498
Dinic_p_0.3_nVertices_350_maxValue_130.txt,Dinic,0.3,350,130,0.002498,0.002999,0.002998,0.001499,0.003
MPM_p_0.3_nVertices_350_maxValue_210.txt,MPM,0.3,350,210,0.01,0.006499,0.007504,0.0075,0.01
EK_p_0.3_nVertices_350_maxValue_210.txt,EK,0.3,350,210,0.037001,0.041001,0.0375,0.019003,0.0235
Dinic_p_0.3_nVertices_350_maxValue_210.txt,Dinic,0.3,350,210,0.0015,0.003,0.001499,0.0025,0.001501
MPM_p_0.3_nVertices_350_maxValue_340.txt,MPM,0.3,350,340,0.005,0.015002,0.006999,0.007,0.006501
EK_p_0.3_nVertices_350_maxValue_340.txt,EK,0.3,350,340,0.032,0.0355,0.028502,0.043504,0.0445
Dinic_p_0.3_nVertices_350_maxValue_340.txt,Dinic,0.3,350,340,0.002001,0.0045,0.001497,0.001503,0.002001
MPM_p_0.3_nVertices_350_maxValue_500.txt,MPM,0.3,350,500,0.009,0.007001,0.005,0.009,0.010001
EK_p_0.3_nVertices_350_maxValue_500.txt,EK,0.3,350,500,0.0365,0.015501,0.039497,0.018499,0.018
Dinic_p_0.3_nVertices_350_maxValue_500.txt,Dinic,0.3,350,500,0.0025,0.001999,0.0015,0.004501,0.001
MPM_p_0.3_nVertices_400_maxValue_10.txt,MPM,0.3,400,10,0.0075,0.006001,0.011,0.0055,0.013001
EK_p_0.3_nVertices_400_maxValue_10.txt,EK,0.3,400,10,0.0225,0.027502,0.0165,0.036001,0.043
Dinic_p_0.3_nVertices_400_maxValue_10.txt,Dinic,0.3,400,10,0.004998,0.0015,0.001502,0.003,0.001999
MPM_p_0.3_nVertices_400_maxValue_20.txt,MPM,0.3,400,20,0.004998,0.01,0.007998,0.0075,0.0065
EK_p_0.3_nVertices_400_maxValue_20.txt,EK,0.3,400,20,0.038504,0.035503,0.048003,0.017508,0.05
Dinic_p_0.3_nVertices_400_maxValue_20.txt,Dinic,0.3,400,20,0.006,0.003001,0.002,0.0035,0.001502
MPM_p_0.3_nVertices_400_maxValue_30.txt,MPM,0.3,400,30,0.008002,0.0085,0.014,0.015498,0.005499
EK_p_0.3_nVertices_400_maxValue_30.txt,EK,0.3,400,30,0.049501,0.020997,0.0375,0.0215,0.043499
Dinic_p_0.3_nVertices_400_maxValue_30.txt,Dinic,0.3,400,30,0.003999,0.005999,0.004501,0.005503,0.004
MPM_p_0.3_nVertices_400_maxValue_50.txt,MPM,0.3,400,50,0.011497,0.010001,0.004502,0.0115,0.013999
EK_p_0.3_nVertices_400_maxValue_50.txt,EK,0.3,400,50,0.040998,0.055501,0.046001,0.053503,0.0235
Dinic_p_0.3_nVertices_400_maxValue_50.txt,Dinic,0.3,400,50,0.0025,0.0045,0.002,0.002999,0.004499
MPM_p_0.3_nVertices_400_maxValue_80.txt,MPM,0.3,400,80,0.005999,0.009,0.0115,0.008,0.0095
EK_p_0.3_nVertices_400_maxValue_80.txt,EK,0.3,400,80,0.055001,0.034033,0.025001,0.059999,0.026499
Dinic_p_0.3_nVertices_400_maxValue_80.txt,Dinic,0.3,400,80,0.003502,0.003,0.005001,0.007,0.001
MPM_p_0.3_nVertices_400_maxValue_130.txt,MPM,0.3,400,130,0.0085,0.010501,0.011,0.009501,0.0115
EK_p_0.3_nVertices_400_maxValue_130.txt,EK,0.3,400,130,0.062499,0.042001,0.068999,0.030999,0.046
Dinic_p_0.3_nVertices_400_maxValue_130.txt,Dinic,0.3,400,130,0.0035,0.0025,0.001501,0.002501,0.004
MPM_p_0.3_nVertices_400_maxValue_210.txt,MPM,0.3,400,210,0.0115,0.015499,0.016999,0.0085,0.004
EK_p_0.3_nVertices_400_maxValue_210.txt,EK,0.3,400,210,0.048502,0.0405,0.049501,0.026,0.060501
Dinic_p_0.3_nVertices_400_maxValue_210.txt,Dinic,0.3,400,210,0.0015,0.002,0.005499,0.005499,0.002001
MPM_p_0.3_nVertices_400_maxValue_340.txt,MPM,0.3,400,340,0.0075,0.009,0.013003,0.007,0.003504
EK_p_0.3_nVertices_400_maxValue_340.txt,EK,0.3,400,340,0.036999,0.032501,0.029496,0.0675,0.033
Dinic_p_0.3_nVertices_400_maxValue_340.txt,Dinic,0.3,400,340,0.005998,0.002001,0.002001,0.004,0.0025
MPM_p_0.3_nVertices_400_maxValue_500.txt,MPM,0.3,400,500,0.0155,0.009502,0.0105,0.016,0.005498
EK_p_0.3_nVertices_400_maxValue_500.txt,EK,0.3,400,500,0.0505,0.051999,0.048495,0.044499,0.081998
Dinic_p_0.3_nVertices_400_maxValue_500.txt,Dinic,0.3,400,500,0.003499,0.002001,0.004,0.003,0.0035
MPM_p_0.3_nVertices_450_maxValue_10.txt,MPM,0.3,450,10,0.0075,0.006997,0.011,0.016501,0.008496
EK_p_0.3_nVertices_450_maxValue_10.txt,EK,0.3,450,10,0.044501,0.020501,0.024001,0.036502,0.041001
Dinic_p_0.3_nVertices_450_maxValue_10.txt,Dinic,0.3,450,10,0.002498,0.0035,0.0025,0.003501,0.001501
MPM_p_0.3_nVertices_450_maxValue_20.txt,MPM,0.3,450,20,0.014502,0.01,0.014498,0.010499,0.013
EK_p_0.3_nVertices_450_maxValue_20.txt,EK,0.3,450,20,0.026501,0.038001,0.057499,0.062999,0.068499
Dinic_p_0.3_nVertices_450_maxValue_20.txt,Dinic,0.3,450,20,0.006499,0.005001,0.003997,0.0025,0.0045
MPM_p_0.3_nVertices_450_maxValue_30.txt,MPM,0.3,450,30,0.015002,0.010499,0.017502,0.012,0.0065
EK_p_0.3_nVertices_450_maxValue_30.txt,EK,0.3,450,30,0.038,0.073,0.032001,0.045499,0.054499
Dinic_p_0.3_nVertices_450_maxValue_30.txt,Dinic,0.3,450,30,0.006,0.0025,0.002998,0.003001,0.002
MPM_p_0.3_nVertices_450_maxValue_50.txt,MPM,0.3,450,50,0.015999,0.017499,0.018002,0.0075,0.018
EK_p_0.3_nVertices_450_maxValue_50.txt,EK,0.3,450,50,0.059998,0.090499,0.0445,0.058501,0.051499
Dinic_p_0.3_nVertices_450_maxValue_50.txt,Dinic,0.3,450,50,0.005,0.004,0.004001,0.006001,0.001502
MPM_p_0.3_nVertices_450_maxValue_80.txt,MPM,0.3,450,80,0.010501,0.009502,0.005,0.006999,0.012501
EK_p_0.3_nVertices_450_maxValue_80.txt,EK,0.3,450,80,0.053,0.0475,0.0655,0.072,0.092501
Dinic_p_0.3_nVertices_450_maxValue_80.txt,Dinic,0.3,450,80,0.004501,0.006501,0.003,0.005998,0.003001
MPM_p_0.3_nVertices_450_maxValue_130.txt,MPM,0.3,450,130,0.019997,0.0205,0.019001,0.0185,0.012001
EK_p_0.3_nVertices_450_maxValue_130.txt,EK,0.3,450,130,0.0705,0.032999,0.063501,0.0535,0.068496
Dinic_p_0.3_nVertices_450_maxValue_130.txt,Dinic,0.3,450,130,0.003999,0.0055,0.007504,0.005501,0.005999
MPM_p_0.3_nVertices_450_maxValue_210.txt,MPM,0.3,450,210,0.008499,0.008,0.023001,0.012998,0.012497
EK_p_0.3_nVertices_450_maxValue_210.txt,EK,0.3,450,210,0.071,0.067498,0.037499,0.069501,0.073
Dinic_p_0.3_nVertices_450_maxValue_210.txt,Dinic,0.3,450,210,0.004997,0.005,0.005499,0.002998,0.001
MPM_p_0.3_nVertices_450_maxValue_340.txt,MPM,0.3,450,340,0.0165,0.0105,0.017,0.0075,0.009002
EK_p_0.3_nVertices_450_maxValue_340.txt,EK,0.3,450,340,0.038999,0.058001,0.0445,0.053001,0.060501
Dinic_p_0.3_nVertices_450_maxValue_340.txt,Dinic,0.3,450,340,0.009498,0.004502,0.003999,0.005499,0.003998
MPM_p_0.3_nVertices_450_maxValue_500.txt,MPM,0.3,450,500,0.018997,0.012002,0.0085,0.012,0.006002
EK_p_0.3_nVertices_450_maxValue_500.txt,EK,0.3,450,500,0.059,0.079,0.054498,0.028998,0.07
Dinic_p_0.3_nVertices_450_maxValue_500.txt,Dinic,0.3,450,500,0.004,0.006,0.009499,0.005501,0.0045
MPM_p_0.3_nVertices_500_maxValue_10.txt,MPM,0.3,500,10,0.0155,0.0185,0.016501,0.015502,0.011501
EK_p_0.3_nVertices_500_maxValue_10.txt,EK,0.3,500,10,0.0445,0.058499,0.083502,0.0795,0.047499
Dinic_p_0.3_nVertices_500_maxValue_10.txt,Dinic,0.3,500,10,0.0035,0.005,0.007499,0.0045,0.004501
MPM_p_0.3_nVertices_500_maxValue_20.txt,MPM,0.3,500,20,0.017,0.013499,0.017999,0.0105,0.008
EK_p_0.3_nVertices_500_maxValue_20.txt,EK,0.3,500,20,0.0725,0.058,0.060001,0.085,0.0855
Dinic_p_0.3_nVertices_500_maxValue_20.txt,Dinic,0.3,500,20,0.009002,0.004999,0.003001,0.0025,0.013498
MPM_p_0.3_nVertices_500_maxValue_30.txt,MPM,0.3,500,30,0.0185,0.0135,0.018001,0.01,0.0125
EK_p_0.3_nVertices_500_maxValue_30.txt,EK,0.3,500,30,0.091,0.050999,0.1185,0.088,0.067496
Dinic_p_0.3_nVertices_500_maxValue_30.txt,Dinic,0.3,500,30,0.008499,0.0035,0.008999,0.005,0.0075
MPM_p_0.3_nVertices_500_maxValue_50.txt,MPM,0.3,500,50,0.017,0.0275,0.008498,0.024499,0.035
EK_p_0.3_nVertices_500_maxValue_50.txt,EK,0.3,500,50,0.078999,0.100999,0.0855,0.062,0.062998
Dinic_p_0.3_nVertices_500_maxValue_50.txt,Dinic,0.3,500,50,0.010501,0.002998,0.016,0.0115,0.006
MPM_p_0.3_nVertices_500_maxValue_80.txt,MPM,0.3,500,80,0.019502,0.031499,0.0085,0.024999,0.013
EK_p_0.3_nVertices_500_maxValue_80.txt,EK,0.3,500,80,0.0445,0.053499,0.112001,0.073,0.092
Dinic_p_0.3_nVertices_500_maxValue_80.txt,Dinic,0.3,500,80,0.0045,0.003999,0.005002,0.0035,0.005999
MPM_p_0.3_nVertices_500_maxValue_130.txt,MPM,0.3,500,130,0.015502,0.016,0.025,0.013499,0.018502
EK_p_0.3_nVertices_500_maxValue_130.txt,EK,0.3,500,130,0.097,0.092,0.073499,0.115,0.091999
Dinic_p_0.3_nVertices_500_maxValue_130.txt,Dinic,0.3,500,130,0.005503,0.009,0.007999,0.010494,0.0075
MPM_p_0.3_nVertices_500_maxValue_210.txt,MPM,0.3,500,210,0.0155,0.0155,0.012999,0.023,0.0125
EK_p_0.3_nVertices_500_maxValue_210.txt,EK,0.3,500,210,0.081503,0.035997,0.113998,0.054999,0.056
Dinic_p_0.3_nVertices_500_maxValue_210.txt,Dinic,0.3,500,210,0.0045,0.002,0.008502,0.0095,0.007001
MPM_p_0.3_nVertices_500_maxValue_340.txt,MPM,0.3,500,340,0.010501,0.026999,0.020502,0.022999,0.019
EK_p_0.3_nVertices_500_maxValue_340.txt,EK,0.3,500,340,0.088999,0.110001,0.093,0.13,0.120496
Dinic_p_0.3_nVertices_500_maxValue_340.txt,Dinic,0.3,500,340,0.006999,0.006003,0.005001,0.0025,0.004001
MPM_p_0.3_nVertices_500_maxValue_500.txt,MPM,0.3,500,500,0.016,0.020002,0.021003,0.023997,0.014
EK_p_0.3_nVertices_500_maxValue_500.txt,EK,0.3,500,500,0.054499,0.044998,0.066498,0.0465,0.0565
Dinic_p_0.3_nVertices_500_maxValue_500.txt,Dinic,0.3,500,500,0.007993,0.0045,0.002001,0.0095,0.003999
MPM_p_0.3_nVertices_600_maxValue_10.txt,MPM,0.3,600,10,0.033001,0.012,0.0215,0.025499,0.014001
EK_p_0.3_nVertices_600_maxValue_10.txt,EK,0.3,600,10,0.113499,0.1045,0.076,0.050502,0.138498
Dinic_p_0.3_nVertices_600_maxValue_10.txt,Dinic,0.3,600,10,0.0105,0.004,0.0105,0.007495,0.008501
MPM_p_0.3_nVertices_600_maxValue_20.txt,MPM,0.3,600,20,0.029499,0.031501,0.032,0.032502,0.023
EK_p_0.3_nVertices_600_maxValue_20.txt,EK,0.3,600,20,0.142999,0.128498,0.076,0.1635,0.124999
Dinic_p_0.3_nVertices_600_maxValue_20.txt,Dinic,0.3,600,20,0.010001,0.004503,0.006501,0.009498,0.003998
MPM_p_0.3_nVertices_600_maxValue_30.txt,MPM,0.3,600,30,0.031001,0.026499,0.020499,0.025996,0.0195
EK_p_0.3_nVertices_600_maxValue_30.txt,EK,0.3,600,30,0.123001,0.1665,0.073998,0.14,0.095499
Dinic_p_0.3_nVertices_600_maxValue_30.txt,Dinic,0.3,600,30,0.0085,0.013502,0.011,0.005001,0.0175
MPM_p_0.3_nVertices_600_maxValue_50.txt,MPM,0.3,600,50,0.0145,0.019,0.0185,0.021998,0.035501
EK_p_0.3_nVertices_600_maxValue_50.txt,EK,0.3,600,50,0.182497,0.119503,0.1345,0.154501,0.198
Dinic_p_0.3_nVertices_600_maxValue_50.txt,Dinic,0.3,600,50,0.0085,0.012,0.005,0.011999,0.005002
MPM_p_0.3_nVertices_600_maxValue_80.txt,MPM,0.3,600,80,0.036497,0.026997,0.029999,0.023498,0.0145
EK_p_0.3_nVertices_600_maxValue_80.txt,EK,0.3,600,80,0.082001,0.099,0.203002,0.084001,0.107499
Dinic_p_0.3_nVertices_600_maxValue_80.txt,Dinic,0.3,600,80,0.004,0.0155,0.011,0.0105,0.0095
MPM_p_0.3_nVertices_600_maxValue_130.txt,MPM,0.3,600,130,0.022501,0.012,0.023502,0.037,0.032999
EK_p_0.3_nVertices_600_maxValue_130.txt,EK,0.3,600,130,0.150999,0.098998,0.128,0.101003,0.147998
Dinic_p_0.3_nVertices_600_maxValue_130.txt,Dinic,0.3,600,130,0.004,0.0085,0.008998,0.012999,0.014999
MPM_p_0.3_nVertices_600_maxValue_210.txt,MPM,0.3,600,210,0.024502,0.016499,0.025,0.029999,0.036998
EK_p_0.3_nVertices_600_maxValue_210.txt,EK,0.3,600,210,0.193999,0.158001,0.198,0.115001,0.173996
Dinic_p_0.3_nVertices_600_maxValue_210.txt,Dinic,0.3,600,210,0.004,0.009001,0.005501,0.0065,0.006
MPM_p_0.3_nVertices_600_maxValue_340.txt,MPM,0.3,600,340,0.034997,0.036499,0.036001,0.0235,0.020001
EK_p_0.3_nVertices_600_maxValue_340.txt,EK,0.3,600,340,0.1975,0.087497,0.222998,0.068501,0.1395
Dinic_p_0.3_nVertices_600_maxValue_340.txt,Dinic,0.3,600,340,0.005498,0.013,0.003995,0.006001,0.014
MPM_p_0.3_nVertices_600_maxValue_500.txt,MPM,0.3,600,500,0.0235,0.0225,0.021501,0.024499,0.032999
EK_p_0.3_nVertices_600_maxValue_500.txt,EK,0.3,600,500,0.194,0.142002,0.191997,0.098,0.129501
Dinic_p_0.3_nVertices_600_maxValue_500.txt,Dinic,0.3,600,500,0.0045,0.012001,0.012003,0.006499,0.015491
MPM_p_0.3_nVertices_700_maxValue_10.txt,MPM,0.3,700,10,0.020001,0.034501,0.0415,0.039,0.018
EK_p_0.3_nVertices_700_maxValue_10.txt,EK,0.3,700,10,0.104997,0.108994,0.162,0.1775,0.117503
Dinic_p_0.3_nVertices_700_maxValue_10.txt,Dinic,0.3,700,10,0.006,0.0145,0.01,0.016997,0.0115
MPM_p_0.3_nVertices_700_maxValue_20.txt,MPM,0.3,700,20,0.04,0.0295,0.0445,0.03,0.035002
EK_p_0.3_nVertices_700_maxValue_20.txt,EK,0.3,700,20,0.247998,0.1975,0.1315,0.222001,0.203
Dinic_p_0.3_nVertices_700_maxValue_20.txt,Dinic,0.3,700,20,0.0165,0.026003,0.010497,0.0085,0.01
MPM_p_0.3_nVertices_700_maxValue_30.txt,MPM,0.3,700,30,0.021,0.034501,0.034417,0.038998,0.054
EK_p_0.3_nVertices_700_maxValue_30.txt,EK,0.3,700,30,0.179497,0.239998,0.165001,0.1975,0.160999
Dinic_p_0.3_nVertices_700_maxValue_30.txt,Dinic,0.3,700,30,0.0085,0.010003,0.009,0.006001,0.0285
MPM_p_0.3_nVertices_700_maxValue_50.txt,MPM,0.3,700,50,0.029996,0.034,0.038002,0.023001,0.014501
EK_p_0.3_nVertices_700_maxValue_50.txt,EK,0.3,700,50,0.240007,0.339,0.185001,0.1575,0.1305
Dinic_p_0.3_nVertices_700_maxValue_50.txt,Dinic,0.3,700,50,0.0095,0.021497,0.0125,0.012004,0.010001
MPM_p_0.3_nVertices_700_maxValue_80.txt,MPM,0.3,700,80,0.050986,0.035999,0.0375,0.025998,0.036499
EK_p_0.3_nVertices_700_maxValue_80.txt,EK,0.3,700,80,0.2495,0.217,0.257501,0.256,0.239501
Dinic_p_0.3_nVertices_700_maxValue_80.txt,Dinic,0.3,700,80,0.012501,0.011498,0.0075,0.010502,0.023499
MPM_p_0.3_nVertices_700_maxValue_130.txt,MPM,0.3,700,130,0.031503,0.044999,0.023502,0.0295,0.0445
EK_p_0.3_nVertices_700_maxValue_130.txt,EK,0.3,700,130,0.186,0.1615,0.330001,0.198001,0.344499
Dinic_p_0.3_nVertices_700_maxValue_130.txt,Dinic,0.3,700,130,0.022,0.015999,0.01,0.0075,0.009001
MPM_p_0.3_nVertices_700_maxValue_210.txt,MPM,0.3,700,210,0.037,0.049999,0.035,0.037,0.052999
EK_p_0.3_nVertices_700_maxValue_210.txt,EK,0.3,700,210,0.342999,0.316996,0.145999,0.326501,0.1375
Dinic_p_0.3_nVertices_700_maxValue_210.txt,Dinic,0.3,700,210,0.01,0.0195,0.0135,0.005499,0.0175
MPM_p_0.3_nVertices_700_maxValue_340.txt,MPM,0.3,700,340,0.026,0.011499,0.019499,0.032,0.034001
EK_p_0.3_nVertices_700_maxValue_340.txt,EK,0.3,700,340,0.105001,0.214001,0.389998,0.195,0.276997
Dinic_p_0.3_nVertices_700_maxValue_340.txt,Dinic,0.3,700,340,0.013502,0.0075,0.008,0.008,0.0085
MPM_p_0.3_nVertices_700_maxValue_500.txt,MPM,0.3,700,500,0.033,0.06,0.048001,0.0365,0.019502
EK_p_0.3_nVertices_700_maxValue_500.txt,EK,0.3,700,500,0.2255,0.53751,0.2505,0.2825,0.281001
Dinic_p_0.3_nVertices_700_maxValue_500.txt,Dinic,0.3,700,500,0.0155,0.007,0.007999,0.0075,0.005498
