File,Algorithm,P,n_vertices,max_cap,T0,T1,T2,T3,T4,T5
EK_p_0.1_nVertices_300_maxValue_80.txt,EK,0.1,300,80,0.001498,0.002001,0.004,0.0055,0.0035
Dinic_p_0.1_nVertices_300_maxValue_80.txt,Dinic,0.1,300,80,0.001498,0.002001,0.004,0.0055,0.0035
MPM_p_0.1_nVertices_300_maxValue_130.txt,MPM,0.1,300,130,0.001999,0.002001,0.0015,0.002003,0.003999
EK_p_0.1_nVertices_300_maxValue_130.txt,EK,0.1,300,130,0.001999,0.002001,0.0015,0.002003,0.003999
Dinic_p_0.1_nVertices_300_maxValue_130.txt,Dinic,0.1,300,130,0.001999,0.002001,0.0015,0.002003,0.003999
MPM_p_0.1_nVertices_300_maxValue_210.txt,MPM,0.1,300,210,0.002,0.001499,0.001,0.003003,0.003499
EK_p_0.1_nVertices_300_maxValue_210.txt,EK,0.1,300,210,0.002,0.001499,0.001,0.003003,0.003499
Dinic_p_0.1_nVertices_300_maxValue_210.txt,Dinic,0.1,300,210,0.002,0.001499,0.001,0.003003,0.003499
MPM_p_0.1_nVertices_300_maxValue_340.txt,MPM,0.1,300,340,0.0015,0.003499,0.002501,0.000999,0.002501
EK_p_0.1_nVertices_300_maxValue_340.txt,EK,0.1,300,340,0.0015,0.003499,0.002501,0.000999,0.002501
Dinic_p_0.1_nVertices_300_maxValue_340.txt,Dinic,0.1,300,340,0.0015,0.003499,0.002501,0.000999,0.002501
MPM_p_0.1_nVertices_300_maxValue_500.txt,MPM,0.1,300,500,0.0025,0.002999,0.0025,0.0015,0.004
EK_p_0.1_nVertices_300_maxValue_500.txt,EK,0.1,300,500,0.0025,0.002999,0.0025,0.0015,0.004
Dinic_p_0.1_nVertices_300_maxValue_500.txt,Dinic,0.1,300,500,0.0025,0.002999,0.0025,0.0015,0.004
MPM_p_0.1_nVertices_500_maxValue_10.txt,MPM,0.1,500,10,0.008501,0.004499,0.005499,0.01,0.008501
EK_p_0.1_nVertices_500_maxValue_10.txt,EK,0.1,500,10,0.008501,0.004499,0.005499,0.01,0.008501
Dinic_p_0.1_nVertices_500_maxValue_10.txt,Dinic,0.1,500,10,0.008501,0.004499,0.005499,0.01,0.008501
MPM_p_0.1_nVertices_500_maxValue_20.txt,MPM,0.1,500,20,0.009999,0.009999,0.006001,0.011002,0.0085
EK_p_0.1_nVertices_500_maxValue_20.txt,EK,0.1,500,20,0.009999,0.009999,0.006001,0.011002,0.0085
Dinic_p_0.1_nVertices_500_maxValue_20.txt,Dinic,0.1,500,20,0.009999,0.009999,0.006001,0.011002,0.0085
MPM_p_0.1_nVertices_500_maxValue_30.txt,MPM,0.1,500,30,0.010998,0.014,0.009,0.014998,0.005499
EK_p_0.1_nVertices_500_maxValue_30.txt,EK,0.1,500,30,0.010998,0.014,0.009,0.014998,0.005499
Dinic_p_0.1_nVertices_500_maxValue_30.txt,Dinic,0.1,500,30,0.010998,0.014,0.009,0.014998,0.005499
MPM_p_0.1_nVertices_500_maxValue_50.txt,MPM,0.1,500,50,0.0075,0.006501,0.008001,0.011,0.017499
EK_p_0.1_nVertices_500_maxValue_50.txt,EK,0.1,500,50,0.0075,0.006501,0.008001,0.011,0.017499
Dinic_p_0.1_nVertices_500_maxValue_50.txt,Dinic,0.1,500,50,0.0075,0.006501,0.008001,0.011,0.017499
MPM_p_0.1_nVertices_500_maxValue_80.txt,MPM,0.1,500,80,0.005998,0.012502,0.006499,0.013,0.0085
EK_p_0.1_nVertices_500_maxValue_80.txt,EK,0.1,500,80,0.005998,0.012502,0.006499,0.013,0.0085
Dinic_p_0.1_nVertices_500_maxValue_80.txt,Dinic,0.1,500,80,0.005998,0.012502,0.006499,0.013,0.0085
MPM_p_0.1_nVertices_500_maxValue_130.txt,MPM,0.1,500,130,0.014999,0.007502,0.008998,0.009,0.0075
EK_p_0.1_nVertices_500_maxValue_130.txt,EK,0.1,500,130,0.014999,0.007502,0.008998,0.009,0.0075
Dinic_p_0.1_nVertices_500_maxValue_130.txt,Dinic,0.1,500,130,0.014999,0.007502,0.008998,0.009,0.0075
MPM_p_0.1_nVertices_500_maxValue_210.txt,MPM,0.1,500,210,0.007497,0.008999,0.0095,0.013504,0.0105
EK_p_0.1_nVertices_500_maxValue_210.txt,EK,0.1,500,210,0.007497,0.008999,0.0095,0.013504,0.0105
Dinic_p_0.1_nVertices_500_maxValue_210.txt,Dinic,0.1,500,210,0.007497,0.008999,0.0095,0.013504,0.0105
MPM_p_0.1_nVertices_500_maxValue_340.txt,MPM,0.1,500,340,0.013,0.012999,0.0065,0.015498,0.006
EK_p_0.1_nVertices_500_maxValue_340.txt,EK,0.1,500,340,0.013,0.012999,0.0065,0.015498,0.006
Dinic_p_0.1_nVertices_500_maxValue_340.txt,Dinic,0.1,500,340,0.013,0.012999,0.0065,0.015498,0.006
MPM_p_0.1_nVertices_500_maxValue_500.txt,MPM,0.1,500,500,0.0065,0.009498,0.006998,0.021502,0.015002
EK_p_0.1_nVertices_500_maxValue_500.txt,EK,0.1,500,500,0.0065,0.009498,0.006998,0.021502,0.015002
Dinic_p_0.1_nVertices_500_maxValue_500.txt,Dinic,0.1,500,500,0.0065,0.009498,0.006998,0.021502,0.015002
MPM_p_0.1_nVertices_800_maxValue_10.txt,MPM,0.1,800,10,0.033002,0.0305,0.026499,0.028001,0.018999
EK_p_0.1_nVertices_800_maxValue_10.txt,EK,0.1,800,10,0.033002,0.0305,0.026499,0.028001,0.018999
Dinic_p_0.1_nVertices_800_maxValue_10.txt,Dinic,0.1,800,10,0.033002,0.0305,0.026499,0.028001,0.018999
MPM_p_0.1_nVertices_800_maxValue_20.txt,MPM,0.1,800,20,0.0195,0.0135,0.019999,0.030001,0.037999
EK_p_0.1_nVertices_800_maxValue_20.txt,EK,0.1,800,20,0.0195,0.0135,0.019999,0.030001,0.037999
Dinic_p_0.1_nVertices_800_maxValue_20.txt,Dinic,0.1,800,20,0.0195,0.0135,0.019999,0.030001,0.037999
MPM_p_0.1_nVertices_800_maxValue_30.txt,MPM,0.1,800,30,0.028,0.019998,0.02,0.028,0.016001
EK_p_0.1_nVertices_800_maxValue_30.txt,EK,0.1,800,30,0.028,0.019998,0.02,0.028,0.016001
Dinic_p_0.1_nVertices_800_maxValue_30.txt,Dinic,0.1,800,30,0.028,0.019998,0.02,0.028,0.016001
MPM_p_0.1_nVertices_800_maxValue_50.txt,MPM,0.1,800,50,0.039,0.0445,0.019,0.0235,0.035999
EK_p_0.1_nVertices_800_maxValue_50.txt,EK,0.1,800,50,0.039,0.0445,0.019,0.0235,0.035999
Dinic_p_0.1_nVertices_800_maxValue_50.txt,Dinic,0.1,800,50,0.039,0.0445,0.019,0.0235,0.035999
MPM_p_0.1_nVertices_800_maxValue_80.txt,MPM,0.1,800,80,0.016499,0.044,0.026997,0.039999,0.037998
EK_p_0.1_nVertices_800_maxValue_80.txt,EK,0.1,800,80,0.016499,0.044,0.026997,0.039999,0.037998
Dinic_p_0.1_nVertices_800_maxValue_80.txt,Dinic,0.1,800,80,0.016499,0.044,0.026997,0.039999,0.037998
MPM_p_0.1_nVertices_800_maxValue_130.txt,MPM,0.1,800,130,0.027499,0.038,0.014501,0.031499,0.024001
EK_p_0.1_nVertices_800_maxValue_130.txt,EK,0.1,800,130,0.027499,0.038,0.014501,0.031499,0.024001
Dinic_p_0.1_nVertices_800_maxValue_130.txt,Dinic,0.1,800,130,0.027499,0.038,0.014501,0.031499,0.024001
MPM_p_0.1_nVertices_800_maxValue_210.txt,MPM,0.1,800,210,0.023,0.0235,0.024998,0.026001,0.027002
EK_p_0.1_nVertices_800_maxValue_210.txt,EK,0.1,800,210,0.023,0.0235,0.024998,0.026001,0.027002
Dinic_p_0.1_nVertices_800_maxValue_210.txt,Dinic,0.1,800,210,0.023,0.0235,0.024998,0.026001,0.027002
MPM_p_0.1_nVertices_800_maxValue_340.txt,MPM,0.1,800,340,0.028001,0.026,0.0235,0.047001,0.033998
EK_p_0.1_nVertices_800_maxValue_340.txt,EK,0.1,800,340,0.028001,0.026,0.0235,0.047001,0.033998
Dinic_p_0.1_nVertices_800_maxValue_340.txt,Dinic,0.1,800,340,0.028001,0.026,0.0235,0.047001,0.033998
MPM_p_0.1_nVertices_800_maxValue_500.txt,MPM,0.1,800,500,0.023999,0.031,0.021999,0.017501,0.035001
EK_p_0.1_nVertices_800_maxValue_500.txt,EK,0.1,800,500,0.023999,0.031,0.021999,0.017501,0.035001
